title,url,publication_date,summary,source_id,category_id,author_id,source_type,title_preprocesado,preprocesado,bert,bert_label
"Capturan en México a Elmer Canales Rivera, alias “Crook” cabecilla de la MS-13, y es extraditado a EE.UU.",https://www.contrapunto.com.sv/capturan-en-mexico-a-elmer-canales-rivera-alias-crook-cabecilla-de-la-ms-13-y-es-extraditado-a-ee-uu/,2023-11-09T16:50:51-06:00,"Élmer Canales Rivera, alias “el Crook”, cabecilla de la MS 13 fue detenido por las autoridades de México y fue extraditado a EE.UU., donde era reclamado por delitos de terrorismo.",Diario Digital Contra Punto,Internacionales,,Web Page,capturan méxico elmer canales rivera alias crook cabecilla ms13 extraditado eeuu,élmer canales rivera alias crook cabecilla m 13 detenido autoridades méxico extraditado eeuu reclamado delitos terrorismo,1 star,NEGATIVA
"Marisa Lago, subsecretaria de Comercio Internacional de EE.UU. visitará El Salvador",https://www.contrapunto.com.sv/marisa-lago-subsecretaria-de-comercio-internacional-de-ee-uu-visitara-el-salvador/,2023-11-08T15:02:44-06:00,"La Subsecretaria de Comercio Internacional de los Estados Unidos, Marisa Lago, visitará a El Salvador y Costa Rica del 8 al 14 de noviembre de 2023.",Diario Digital Contra Punto,Internacionales,,Web Page,marisa lago subsecretaria comercio internacional eeuu visitará salvador,subsecretaria comercio internacional unidos marisa lago visitará salvador costa rica 8 14 noviembre 2023,1 star,NEGATIVA
Venezuela negó «desapariciones forzadas» ante el Comité de Derechos Humanos de la ONU,https://www.contrapunto.com.sv/venezuela-nego-desapariciones-forzadas-ante-el-comite-de-derechos-humanos-de-la-onu/,2023-11-06T11:30:09-06:00,"Corrupción y derechos humanos en Venezuela: judicialización de casos de desapariciones forzadas, instrumentalización de la justicia y ataque al Comité de Derechos Humanos de la ONU.",Diario Digital Contra Punto,Internacionales,,Web Page,venezuela negó desapariciones forzadas comité derechos humanos onu,corrupción derechos humanos venezuela judicialización casos desapariciones forzadas instrumentalización justicia ataque comité derechos humanos onu,1 star,NEGATIVA
Asamblea Legislativa aprueba el pago de aguinaldo sin Impuesto Sobre la Renta,https://www.contrapunto.com.sv/asamblea-legislativa-aprueba-el-pago-de-aguinaldo-sin-impuesto-sobre-la-renta/,2023-11-30T10:25:18-06:00,"Asamblea Legislativa vota a favor exonerar el pago del Impuesto Sobre la Renta a los aguinaldos que no superen los $1,500.",Diario Digital Contra Punto,Política,,Web Page,asamblea legislativa aprueba pago aguinaldo impuesto renta,asamblea legislativa vota favor exonerar pago impuesto renta aguinaldos superen 1500,1 star,NEGATIVA
"Plan Nacional de Bacheo, la segunda obra de desarrollo de la DOM en Sonzacate",https://www.contrapunto.com.sv/plan-nacional-de-bacheo-la-segunda-obra-de-desarrollo-de-la-dom-en-sonzacate/,2023-11-29T08:52:43-06:00,Más de 3.650 metros cúbicos de asfalto y 1.500 metros cúbicos de concreto hidráulico se utilizarán en cerca de 9 km de vías de Sonzacate que revitalizará la DOM.,Diario Digital Contra Punto,Política,,Web Page,plan nacional bacheo segunda obra desarrollo dom sonzacate,3650 metro cúbicos asfalto 1500 metro cúbicos concreto hidráulico utilizarán cerca 9 km vías sonzacate revitalizará dom,1 star,NEGATIVA
ETESAL inaugura Subestación Apopa para fortalecer red de transmisión eléctrica,https://www.contrapunto.com.sv/etesal-inaugura-subestacion-apopa-para-fortalecer-red-de-transmision-electrica/,2023-11-28T15:10:16-06:00,"La nueva Subestación Apopa de ETESAL cuenta con una capacidad de transformación de 75 MVA y niveles de tensión de 115 y 23 kV, que beneficiarán a cerca de 40 mil usuarios.",Diario Digital Contra Punto,Política,,Web Page,etesal inaugura subestación apopa fortalecer red transmisión eléctrica,nueva subestación apopa etesal cuenta capacidad transformación 75 mva niveles tensión 115 23 kv beneficiarán cerca 40 mil usuarios,5 stars,POSITIVA
Nayib Bukele se reúne con asesor de seguridad estadounidense Phil Gordon,https://www.contrapunto.com.sv/nayib-bukele-se-reune-con-asesor-de-seguridad-estadounidense-phil-gordon/,2023-11-28T13:19:49-06:00,"Phil Gordon, asesor de Seguridad de la Vicepresidencia de Estados Unidos, se reunió con el presidente salvadoreño Nayib Bukele donde conversaron temas como; la cooperación en materia de migración, el fomento de la inversión extranjera y asuntos de interés mutuo.",Diario Digital Contra Punto,Política,,Web Page,nayib bukele reúne asesor seguridad estadounidense phil gordon,phil gordon asesor seguridad vicepresidencia unidos reunió presidente salvadoreño nayib bukele conversaron temas cooperación materia migración fomento inversión extranjera asuntos interés mutuo,4 stars,NEUTRAL
El Salvador es reelecto en la presidencia de CIBELAE,https://www.contrapunto.com.sv/el-salvador-es-reelecto-en-la-presidencia-de-cibelae/,2023-11-27T22:17:55-06:00,"Por segundo periodo consecutivo, El Salvador vuelve a ganar la presidencia de la Corporación Iberoamericana de Loterías y Apuestas de Estado (CIBELAE).",Diario Digital Contra Punto,Política,,Web Page,salvador reelecto presidencia cibelae,segundo periodo consecutivo salvador vuelve ganar presidencia corporación iberoamericana loterías apuestas cibelae,5 stars,POSITIVA
Constructora El Salvador inicia segunda etapa de modernización de colonia San Benito,https://www.contrapunto.com.sv/constructora-el-salvador-inicia-segunda-etapa-de-modernizacion-de-colonia-san-benito/,2023-11-27T21:49:15-06:00,"Constructora El Salvador intervendrá 1.3 kilómetros de calles en la colonia San Benito, para realizar trabajos de Canalización Subterránea.",Diario Digital Contra Punto,Política,,Web Page,constructora salvador inicia segunda etapa modernización colonia san benito,constructora salvador intervendrá 13 kilómetros calles colonia san benito realizar trabajos canalización subterránea,4 stars,NEUTRAL
Habilitan corredor humanitario para transportistas salvadoreños varados en Panamá,https://www.contrapunto.com.sv/habilitan-corredor-humanitario-para-transportistas-salvadorenos-varados-en-panama/,2023-11-27T18:32:02-06:00,"El Gobierno de El Salvador solicita corredor humanitario para transportistas varados en Panamá. Tras la petición, se habilitó la vía para cientos de conductores salvadoreños.",Diario Digital Contra Punto,Política,,Web Page,habilitan corredor humanitario transportistas salvadoreños varados panamá,gobierno salvador solicita corredor humanitario transportistas varados panamá tras petición habilitó vía cientos conductores salvadoreños,1 star,NEGATIVA
DOM entrega clínica en Tecoluca para atender pacientes con insuficiencia renal,https://www.contrapunto.com.sv/dom-entrega-clinica-en-tecoluca-para-atender-pacientes-con-insuficiencia-renal/,2023-11-26T07:32:28-06:00,"Este moderno edificio facilitará tratamientos a más de 1.000 pacientes con enfermedad renal crónica, residentes en Tecoluca y zonas aledañas.",Diario Digital Contra Punto,Política,,Web Page,dom entrega clínica tecoluca atender pacientes insuficiencia renal,moderno edificio facilitará tratamientos 1000 pacientes enfermedad renal crónica residentes tecoluca zona aledañas,5 stars,POSITIVA
Entregan el primer mercado municipal construido por la DOM en Candelaria de La Frontera,https://www.contrapunto.com.sv/entregan-el-primer-mercado-municipal-construido-por-la-dom-en-candelaria-de-la-frontera/,2023-11-26T07:12:29-06:00,"El mercado municipal en Candelaria de La Frontera, departamento de Santa Ana, tendrá 120 locales en dos niveles, en los que se beneficiarán más de 25 mil habitantes.",Diario Digital Contra Punto,Política,,Web Page,entregan primer mercado municipal construido dom candelaria frontera,mercado municipal candelaria frontera departamento santa ana 120 locale do niveles beneficiarán 25 mil habitantes,5 stars,POSITIVA
DOM recupera más de 900 metros de calles rurales de Nueva Guadalupe,https://www.contrapunto.com.sv/dom-recupera-mas-de-900-metros-de-calles-rurales-de-nueva-guadalupe/,2023-11-25T14:04:30-06:00,"Más de 1.500 habitantes del municipio de Nueva Guadalupe, San Miguel, fueron beneficiados con la transformación de 900 metros lineales de calles rurales.",Diario Digital Contra Punto,Política,,Web Page,dom recupera 900 metro calles rurales nueva guadalupe,1500 habitantes municipio nueva guadalupe san miguel beneficiados transformación 900 metro lineales calles rurales,5 stars,POSITIVA
"Desplegarán 2,500 colaboradores para garantizar orden y seguridad en Carnaval de San Miguel",https://www.contrapunto.com.sv/desplegaran-2500-colaboradores-para-garantizar-orden-y-seguridad-en-carnaval-de-san-miguel/,2023-11-24T16:09:28-06:00,"La Comisión Nacional de Protección Civil brindó detalles del Plan de Contingencia que se ha coordinado para el carnaval de San Miguel, a realizarse mañana sábado.
",Diario Digital Contra Punto,Política,,Web Page,desplegarán 2500 colaboradores garantizar orden seguridad carnaval san miguel,comisión nacional protección civil brindó detalles plan contingencia coordinado carnaval san miguel realizarse mañana sábado,4 stars,NEUTRAL
Lanzamiento Oficial de Revista Cinco en el Centro Español,https://www.contrapunto.com.sv/lanzamiento-oficial-de-revista-cinco-en-el-centro-espanol/,2023-11-15T15:24:40-06:00,"Revista Cinco es una iniciativa periodística autogestionada enfocada en el abordaje del arte, la cultura y la sociedad desde una perspectiva crítica. ",Diario Digital Contra Punto,Cultura,,Web Page,lanzamiento oficial revista cinco centro español,revista cinco iniciativa periodística autogestionada enfocada abordaje arte cultura sociedad perspectiva crítica,4 stars,NEUTRAL
Francisco Gattorno y Helena Haro actuarán en la comedia de Julio Yúdice “La Balada de Hortensia”,https://www.contrapunto.com.sv/francisco-gattorno-y-helena-haro-actuaran-en-la-comedia-de-julio-yudice-la-balada-de-hortensia/,2023-11-08T10:59:02-06:00,"“La Balada de Hortensia”, comedia de Julio Yúdice, tendrá como coprotagonistas a Francisco Gattorno, conocido en su papel en ""El Señor de los Cielos"", y Helena Haro, actriz de ""El Juego de las Llaves"".",Diario Digital Contra Punto,Cultura,,Web Page,francisco gattorno helena haro actuarán comedia julio yúdice balada hortensia,balada hortensia comedia julio yúdice coprotagonistas francisco gattorno conocido papel señor cielos helena haro actriz juego llaves,3 stars,NEUTRAL
MUPI en Seminario para el patrimonio audiovisual y cinematográfico en Costa Rica,https://www.contrapunto.com.sv/mupi-en-seminario-para-el-patrimonio-audiovisual-y-cinematografico-en-costa-rica/,2023-11-03T12:32:25-06:00,"El objetivo de este taller en que participa el MUPI, es establecer las bases de un catálogo compartido dentro de la Red Centroamericana y del Caribe del Patrimonio Fílmico y Audiovisual.",Diario Digital Contra Punto,Cultura,,Web Page,mupi seminario patrimonio audiovisual cinematográfico costa rica,objetivo taller participa mupi establecer base catálogo compartido dentro red centroamericana caribe patrimonio fílmico audiovisual,4 stars,NEUTRAL
"Exposición “Rostros y Flores” de la Casa Taller Panchimalco, de la Fundación Miguel Ángel Ramírez, El Salvador",https://www.contrapunto.com.sv/exposicion-rostros-y-flores-de-la-casa-taller-panchimalco-de-la-fundacion-miguel-angel-ramirez-el-salvador/,2023-10-28T12:07:44-06:00,El artista Miguel Ángel Ramírez refleja en la exposición “Rostros y Flores” la prístina esperanza que anida en los corazones de nuestra niñez.,Diario Digital Contra Punto,Cultura,,Web Page,exposición rostros flores casa taller panchimalco fundación miguel ángel ramírez salvador,artista miguel ángel ramírez refleja exposición rostros flores prístina esperanza anida corazones niñez,4 stars,NEUTRAL
MUPI conmemora el Día Mundial del Patrimonio Audiovisual con proyecciones históricas de cineastas salvadoreños,https://www.contrapunto.com.sv/mupi-conmemora-el-dia-mundial-del-patrimonio-audiovisual-con-proyecciones-historicas-de-cineastas-salvadorenos/,2023-10-25T13:24:20-06:00,"Cuatro producciones cinematográficas que forman parte del archivo histórico, serán presentadas por el Museo de la Palabra y la Imagen el viernes 27 de octubre de forma gratuita.",Diario Digital Contra Punto,Cultura,,Web Page,mupi conmemora día mundial patrimonio audiovisual proyecciones históricas cineastas salvadoreños,cuatro producciones cinematográficas forman parte archivo histórico presentadas museo palabra imagen viernes 27 octubre forma gratuita,5 stars,POSITIVA
Gaza: Muerte de una poeta,https://www.contrapunto.com.sv/gaza-muerte-de-una-poeta/,2023-10-21T13:52:41-06:00,"La poeta palestina, Heba Abu Nada, murió ayer a los 32 años durante los bombardeos de Israel sobre la franja de Gaza.",Diario Digital Contra Punto,Cultura,,Web Page,gaza muerte poeta,poeta palestina heba abu murió ayer 32 años bombardeos israel franja gaza,1 star,NEGATIVA
"Vejez, mejor amigo de las parejas heterosexuales",https://www.contrapunto.com.sv/vejez-mejor-amigo-de-las-parejas-heterosexualess/,2023-10-19T12:02:52-06:00,"""Para algunas parejas, la disminución de la libido puede disminuir la presión o la preocupación acerca del rendimiento sexual"": Margarita Mendoza.",Diario Digital Contra Punto,Cultura,,Web Page,vejez mejor amigo parejas heterosexuales,parejas disminución libido puede disminuir presión preocupación acerca rendimiento sexual margarita mendoza,2 stars,NEUTRAL
Top 4 de escritoras peruanas,https://www.contrapunto.com.sv/top-4-de-escritoras-peruanas/,2023-10-17T07:56:11-06:00,"""Aquí una panorámica de la frontera entre la narrativa y la poesía que ofrece la cofradía de escritoras peruanas"": Alejandro Herrera. ",Diario Digital Contra Punto,Cultura,,Web Page,top 4 escritoras peruanas,aquí panorámica frontera narrativa poesía ofrece cofradía escritoras peruanas alejandro herrera,4 stars,NEUTRAL
"Kareen Spano, la gardenia azul de chaqueta metálica ",https://www.contrapunto.com.sv/kareen-spano-la-gardenia-azul-de-chaqueta-metalica/,2023-10-15T08:14:18-06:00,"""La escena literaria peruana de los últimos tres años ha vivido una sacudida con la irrupción de la escritora y editora Kareen Spano, un autor que escribe a martillazos"": Alejandro Herrera.",Diario Digital Contra Punto,Cultura,,Web Page,kareen spano gardenia azul chaqueta metálica,escena literaria peruana últimos tres años vivido sacudida irrupción escritora editora kareen spano autor escribe martillazos alejandro herrera,1 star,NEGATIVA
